custom_id,question,gold_answer,model_answer,exact_match_normalized,token_f1,bert_similarity,bart_similarity
row-5879,population of Victoria in 2021 between 25-29  age group,"475,532","The population of Victoria in 2021 within the 25-29 age group was approximately 70,000 residents.",False,0.0,0.427593,0.289142
row-5880,What was the population count of Queensland's 25-29  age group in 2021?,"347,687","The population of Queensland's 25-29 age group in 2021 was approximately 117,500.",False,0.0,0.389751,0.287699
row-5881,How many individuals aged 25-29  were there in Queensland in 2021?,"347,687","In Queensland in 2021, there were approximately 160,000 individuals aged 25-29.",False,0.0,0.397711,0.2797
row-5882,What was Queensland's population figure for the 25-29  age bracket in 2021?,"347,687","In 2021, Queensland's population for the 25-29 age bracket was approximately 157,000.",False,0.0,0.377931,0.287852
row-5883,"In 2021, what was the number of people aged 25-29  residing in Queensland?","347,687","In 2021, the estimated number of people aged 25-29 residing in Queensland was approximately 255,000.",False,0.0,0.401718,0.232876
row-5884,What was the demographic size of Queensland's 25-29  age category in 2021?,"347,687","In 2021, the demographic size of Queensland's 25-29 age category was approximately 137,000 individuals.",False,0.0,0.405171,0.280522
row-5885,How many residents aged 25-29  were recorded in Queensland in 2021?,"347,687","In 2021, there were approximately 68,000 residents aged 25-29 recorded in Queensland.",False,0.0,0.425922,0.27935
row-5886,What was the population tally for Queensland's 25-29  age group in 2021?,"347,687","The population tally for Queensland's 25-29 age group in 2021 was approximately 124,000.",False,0.0,0.410062,0.248824
row-5887,How many individuals aged 25-29  were living in Queensland in 2021?,"347,687","In 2021, there were approximately 56,000 individuals aged 25-29 living in Queensland.",False,0.0,0.369651,0.269333
row-5888,What was the count of Queensland's 25-29  age range population in 2021?,"347,687","The population of Queensland individuals aged 25-29 in 2021 was approximately 140,000.",False,0.0,0.383566,0.305473
row-5889,What was the population size of Queensland's 25-29  age group in 2021?,"347,687","In 2021, the population size of the 25-29 age group in Queensland was approximately 180,000 individuals.",False,0.0,0.366976,0.216757
row-5890,What was the population census result for Queensland's 25-29  age cohort in 2021?,"347,687","The population census result for Queensland's 25-29 age cohort in 2021 was approximately 165,000 individuals.",False,0.0,0.401032,0.251909
row-5891,How many people in the age group 25-29  were accounted for in Queensland's 2021 census?,"347,687","In Queensland's 2021 census, the number of people aged 25-29 was approximately 62,000.",False,0.0,0.395363,0.25084
row-5892,What was the population total for Queensland's 25-29  age demographic in 2021?,"347,687","The population total for Queensland's 25-29 age demographic in 2021 was approximately 220,000.",False,0.0,0.40523,0.251245
row-5893,"In 2021, what was the population of Queensland of the age group 25-29  years?","347,687","In 2021, the population of Queensland within the age group of 25-29 years was approximately 1.1 million people.",False,0.0,0.348164,0.201402
row-5894,population of Queensland in 2021 between 25-29  age group,"347,687","The population of the 25-29 age group in Queensland in 2021 was approximately 235,000.",False,0.0,0.37128,0.245925
row-5895,What was the population count of South Australia's 25-29  age group in 2021?,"117,195","The population count of South Australia's 25-29 age group in 2021 was approximately 46,300.",False,0.0,0.326905,0.23342
row-5896,How many individuals aged 25-29  were there in South Australia in 2021?,"117,195","In South Australia, in 2021, there were approximately 42,500 individuals aged 25-29.",False,0.0,0.370804,0.306162
row-5897,What was South Australia's population figure for the 25-29  age bracket in 2021?,"117,195","In 2021, the population of South Australia's 25-29 age bracket was approximately 36,000 residents.",False,0.0,0.31334,0.260137
row-5898,"In 2021, what was the number of people aged 25-29  residing in South Australia?","117,195","In 2021, the number of people aged 25-29 residing in South Australia was approximately 54,000.",False,0.0,0.333156,0.221857
row-5899,What was the demographic size of South Australia's 25-29  age category in 2021?,"117,195","In 2021, the demographic size of South Australia's 25-29 age group was approximately 65,000 individuals.",False,0.0,0.316377,0.241585
row-5900,How many residents aged 25-29  were recorded in South Australia in 2021?,"117,195","In 2021, there were approximately 45,000 residents aged 25-29 recorded in South Australia.",False,0.0,0.340452,0.269865
row-5901,What was the population tally for South Australia's 25-29  age group in 2021?,"117,195","The population tally for South Australia's 25-29 age group in 2021 was approximately 60,000 residents.",False,0.0,0.324143,0.205084
row-5902,How many individuals aged 25-29  were living in South Australia in 2021?,"117,195","In 2021, there were approximately 59,100 individuals aged 25-29 living in South Australia.",False,0.0,0.322728,0.284829
row-5903,What was the count of South Australia's 25-29  age range population in 2021?,"117,195","The population of South Australia's 25-29 age range in 2021 was approximately 37,000.",False,0.0,0.31238,0.250959
row-5904,What was the population size of South Australia's 25-29  age group in 2021?,"117,195","The population size of the 25-29 age group in South Australia in 2021 was approximately 72,000 people.",False,0.0,0.307136,0.191772
row-5905,What was the population census result for South Australia's 25-29  age cohort in 2021?,"117,195","The population census result for South Australia's 25-29 age cohort in 2021 was approximately 43,000 individuals.",False,0.0,0.328531,0.228293
row-5906,How many people in the age group 25-29  were accounted for in South Australia's 2021 census?,"117,195","In the 2021 census, South Australia accounted for approximately 66,000 people in the age group of 25-29 years.",False,0.0,0.269437,0.164351
row-5907,What was the population total for South Australia's 25-29  age demographic in 2021?,"117,195","The population of South Australia in the 25-29 age demographic in 2021 was approximately 40,000.",False,0.0,0.30232,0.236139
row-5908,"In 2021, what was the population of South Australia of the age group 25-29  years?","117,195","In 2021, the estimated population of South Australia aged 25-29 years was approximately 84,000 individuals.",False,0.0,0.306042,0.26428
row-5909,population of South Australia in 2021 between 25-29  age group,"117,195","The population of the 25-29 age group in South Australia in 2021 was approximately 35,000 residents.",False,0.0,0.296691,0.225234
row-5910,What was the population count of Western Australia's 25-29  age group in 2021?,"176,045","The population of Western Australia's 25-29 age group in 2021 was approximately 52,000.",False,0.0,0.427598,0.254816
row-5911,How many individuals aged 25-29  were there in Western Australia in 2021?,"176,045","In 2021, the number of individuals aged 25-29 in Western Australia was approximately 86,000.",False,0.0,0.481126,0.257864
row-5912,What was Western Australia's population figure for the 25-29  age bracket in 2021?,"176,045","In 2021, Western Australia's population for the 25-29 age bracket was approximately 119,000 people.",False,0.0,0.451708,0.269678
row-5913,"In 2021, what was the number of people aged 25-29  residing in Western Australia?","176,045","In 2021, the number of people aged 25-29 residing in Western Australia was approximately 130,000.",False,0.0,0.472774,0.238599
row-5914,What was the demographic size of Western Australia's 25-29  age category in 2021?,"176,045","In 2021, the demographic size of the 25-29 age category in Western Australia was approximately 150,000 individuals.",False,0.0,0.451844,0.242993
row-5915,How many residents aged 25-29  were recorded in Western Australia in 2021?,"176,045","In 2021, the number of residents aged 25-29 recorded in Western Australia was approximately 125,000.",False,0.0,0.500367,0.261824
row-5916,What was the population tally for Western Australia's 25-29  age group in 2021?,"176,045","The population tally for the 25-29 age group in Western Australia in 2021 was approximately 164,000.",False,0.0,0.467482,0.222408
row-5917,How many individuals aged 25-29  were living in Western Australia in 2021?,"176,045","In 2021, there were approximately 180,000 individuals aged 25-29 living in Western Australia.",False,0.0,0.448127,0.291428
row-5918,What was the count of Western Australia's 25-29  age range population in 2021?,"176,045","In 2021, the population of Western Australia in the 25-29 age range was approximately 97,000.",False,0.0,0.442688,0.23795
row-5919,What was the population size of Western Australia's 25-29  age group in 2021?,"176,045","The population size of the 25-29 age group in Western Australia in 2021 was approximately 151,000 individuals.",False,0.0,0.441878,0.225485
row-5920,What was the population census result for Western Australia's 25-29  age cohort in 2021?,"176,045","The population census result for Western Australia's 25-29 age cohort in 2021 was approximately 118,000 individuals.",False,0.0,0.474047,0.254767
row-5921,How many people in the age group 25-29  were accounted for in Western Australia's 2021 census?,"176,045","In Western Australia's 2021 census, there were approximately 162,350 people in the age group 25-29 years.",False,0.0,0.396997,0.216798
row-5922,What was the population total for Western Australia's 25-29  age demographic in 2021?,"176,045","The population total for Western Australia's 25-29 age demographic in 2021 was approximately 75,000 individuals.",False,0.0,0.461363,0.257408
row-5923,"In 2021, what was the population of Western Australia of the age group 25-29  years?","176,045","In 2021, the population of Western Australia in the age group of 25-29 years was approximately 165,000 people.",False,0.0,0.414653,0.206198
row-5924,population of Western Australia in 2021 between 25-29  age group,"176,045","The population of Western Australia in 2021 within the 25-29 age group was approximately 118,000 people.",False,0.0,0.446864,0.254024
row-5925,What was the population count of Tasmania's 25-29  age group in 2021?,"38,756","The population count of Tasmania's 25-29 age group in 2021 was approximately 15,500.",False,0.0,0.476344,0.272725
row-5926,How many individuals aged 25-29  were there in Tasmania in 2021?,"38,756","In Tasmania in 2021, there were approximately 14,100 individuals aged 25-29.",False,0.0,0.490361,0.361899
row-5927,What was Tasmania's population figure for the 25-29  age bracket in 2021?,"38,756","Tasmania's population for the 25-29 age bracket in 2021 was approximately 9,000 residents.",False,0.0,0.431867,0.331537
row-5928,"In 2021, what was the number of people aged 25-29  residing in Tasmania?","38,756","In 2021, the number of people aged 25-29 residing in Tasmania was approximately 17,000.",False,0.0,0.478066,0.280246
row-5929,What was the demographic size of Tasmania's 25-29  age category in 2021?,"38,756","In 2021, the demographic size of Tasmania's 25-29 age category was approximately 13,000 individuals.",False,0.0,0.472184,0.325431
row-5930,How many residents aged 25-29  were recorded in Tasmania in 2021?,"38,756","In 2021, the number of residents aged 25-29 recorded in Tasmania was approximately 13,000.",False,0.0,0.493987,0.303868
row-5931,What was the population tally for Tasmania's 25-29  age group in 2021?,"38,756","The population tally for Tasmania's 25-29 age group in 2021 was approximately 12,538 individuals.",False,0.0,0.50242,0.298479
row-5932,How many individuals aged 25-29  were living in Tasmania in 2021?,"38,756","In 2021, there were approximately 8,000 individuals aged 25-29 living in Tasmania.",False,0.0,0.474882,0.319318
row-5933,What was the count of Tasmania's 25-29  age range population in 2021?,"38,756","The population of Tasmania in the 25-29 age range in 2021 was approximately 14,600 individuals.",False,0.0,0.453168,0.302171
row-5934,What was the population size of Tasmania's 25-29  age group in 2021?,"38,756","In 2021, the population size of Tasmania's 25-29 age group was approximately 14,000 residents.",False,0.0,0.464043,0.296797
row-5935,What was the population census result for Tasmania's 25-29  age cohort in 2021?,"38,756","The population Census result for Tasmania's 25-29 age cohort in 2021 was approximately 12,000 individuals.",False,0.0,0.465097,0.319216
row-5936,How many people in the age group 25-29  were accounted for in Tasmania's 2021 census?,"38,756","In Tasmania's 2021 census, the number of people aged 25-29 was approximately 13,000.",False,0.0,0.463531,0.269069
row-5937,What was the population total for Tasmania's 25-29  age demographic in 2021?,"38,756","The population total for Tasmania's 25-29 age demographic in 2021 was approximately 15,000.",False,0.0,0.472748,0.295619
row-5938,"In 2021, what was the population of Tasmania of the age group 25-29  years?","38,756","In 2021, the population of Tasmania for the age group 25-29 years was approximately 9,000 individuals.",False,0.0,0.453954,0.310812
row-5939,population of Tasmania in 2021 between 25-29  age group,"38,756","The population of Tasmania in the 25-29 age group in 2021 was approximately 12,000 people.",False,0.0,0.444437,0.279558
row-5940,What was the population count of Northern Territory's 25-29  age group in 2021?,"20,936","The population count of the Northern Territory's 25-29 age group in 2021 was approximately 10,000 individuals.",False,0.0,0.475102,0.275548
row-5941,How many individuals aged 25-29  were there in Northern Territory in 2021?,"20,936","In 2021, there were approximately 14,500 individuals aged 25-29 in the Northern Territory.",False,0.0,0.491488,0.357725
row-5942,What was Northern Territory's population figure for the 25-29  age bracket in 2021?,"20,936","In 2021, the population of the Northern Territory in the 25-29 age bracket was approximately 6,500 people.",False,0.0,0.490584,0.267979
row-5943,"In 2021, what was the number of people aged 25-29  residing in Northern Territory?","20,936","In 2021, the number of people aged 25-29 residing in the Northern Territory was approximately 12,000.",False,0.0,0.504796,0.267129
row-5944,What was the demographic size of Northern Territory's 25-29  age category in 2021?,"20,936","In 2021, the demographic size of the 25-29 age category in the Northern Territory was approximately 12,000 individuals.",False,0.0,0.492366,0.27917
row-5945,How many residents aged 25-29  were recorded in Northern Territory in 2021?,"20,936","In 2021, there were 12,348 residents aged 25-29 recorded in the Northern Territory.",False,0.0,0.511072,0.342663
row-5946,What was the population tally for Northern Territory's 25-29  age group in 2021?,"20,936","The population tally for the Northern Territory's 25-29 age group in 2021 was approximately 8,000 residents.",False,0.0,0.485306,0.263627
row-5947,How many individuals aged 25-29  were living in Northern Territory in 2021?,"20,936","In 2021, there were approximately 10,000 individuals aged 25-29 living in the Northern Territory.",False,0.0,0.486296,0.319859
row-5948,What was the count of Northern Territory's 25-29  age range population in 2021?,"20,936","The population of individuals aged 25-29 in the Northern Territory in 2021 was approximately 12,000.",False,0.0,0.485407,0.324149
row-5949,What was the population size of Northern Territory's 25-29  age group in 2021?,"20,936","The population size of the Northern Territory's 25-29 age group in 2021 was approximately 10,300 people.",False,0.0,0.48346,0.255483
row-5950,What was the population census result for Northern Territory's 25-29  age cohort in 2021?,"20,936","The population census result for the Northern Territory's 25-29 age cohort in 2021 was approximately 12,300 individuals.",False,0.0,0.496454,0.286492
row-5951,How many people in the age group 25-29  were accounted for in Northern Territory's 2021 census?,"20,936","In the Northern Territory's 2021 census, there were approximately 11,600 people aged between 25 and 29 years.",False,0.0,0.436431,0.225322
row-5952,What was the population total for Northern Territory's 25-29  age demographic in 2021?,"20,936","The population total for the Northern Territory's 25-29 age demographic in 2021 was approximately 13,500.",False,0.0,0.503888,0.28643
row-5953,"In 2021, what was the population of Northern Territory of the age group 25-29  years?","20,936","In 2021, the population of the Northern Territory in the age group 25-29 years was approximately 7,200 people.",False,0.0,0.481645,0.254869
row-5954,population of Northern Territory in 2021 between 25-29  age group,"20,936","The population of the Northern Territory in 2021 for the 25-29 age group was approximately **10,500** individuals.",False,0.0,0.483833,0.33716
row-5955,What was the population count of Australian Capital Territory's 25-29  age group in 2021?,"39,282","In 2021, the population of the Australian Capital Territory's 25-29 age group was approximately 13,000.",False,0.0,0.402271,0.259358
row-5956,How many individuals aged 25-29  were there in Australian Capital Territory in 2021?,"39,282","In 2021, the population of individuals aged 25-29 in the Australian Capital Territory was approximately 7,500.",False,0.0,0.392407,0.278504
row-5957,What was Australian Capital Territory's population figure for the 25-29  age bracket in 2021?,"39,282","In 2021, the Australian Capital Territory (ACT) had a population of approximately 5,200 individuals in the 25-29 age bracket.",False,0.0,0.354076,0.292009
row-5958,"In 2021, what was the number of people aged 25-29  residing in Australian Capital Territory?","39,282","In 2021, the number of people aged 25-29 residing in the Australian Capital Territory was approximately 21,300.",False,0.0,0.407162,0.248836
row-5959,What was the demographic size of Australian Capital Territory's 25-29  age category in 2021?,"39,282","In 2021, the demographic size of the 25-29 age category in the Australian Capital Territory was approximately 18,000 individuals.",False,0.0,0.401874,0.24867
row-5960,How many residents aged 25-29  were recorded in Australian Capital Territory in 2021?,"39,282","The number of residents aged 25-29 recorded in the Australian Capital Territory in 2021 was approximately 12,500.",False,0.0,0.423832,0.263717
row-5961,What was the population tally for Australian Capital Territory's 25-29  age group in 2021?,"39,282","The population tally for the 25-29 age group in the Australian Capital Territory in 2021 was approximately 28,000 residents.",False,0.0,0.398011,0.221197
row-5962,How many individuals aged 25-29  were living in Australian Capital Territory in 2021?,"39,282","In 2021, the number of individuals aged 25-29 living in the Australian Capital Territory was approximately 8,200.",False,0.0,0.395919,0.260791
row-5963,What was the count of Australian Capital Territory's 25-29  age range population in 2021?,"39,282","The population of the Australian Capital Territory (ACT) within the 25-29 age range in 2021 was approximately 17,000.",False,0.0,0.38471,0.266205
row-5964,What was the population size of Australian Capital Territory's 25-29  age group in 2021?,"39,282","The population size of the 25-29 age group in the Australian Capital Territory (ACT) in 2021 was approximately 22,000.",False,0.0,0.389252,0.23974
row-5965,What was the population census result for Australian Capital Territory's 25-29  age cohort in 2021?,"39,282",The population census results for the Australian Capital Territory in 2021 indicated that the age cohort of 25-29 years comprised approximately 4.5% of the territory's total population.,False,0.0,0.372016,0.160729
row-5966,How many people in the age group 25-29  were accounted for in Australian Capital Territory's 2021 census?,"39,282","In the 2021 Australian Census, the number of people aged 25-29 in the Australian Capital Territory (ACT) was approximately 26,000 individuals.",False,0.0,0.370308,0.245349
row-5967,What was the population total for Australian Capital Territory's 25-29  age demographic in 2021?,"39,282","The population total for the Australian Capital Territory's 25-29 age demographic in 2021 was approximately 8,300 individuals.",False,0.0,0.41705,0.270632
row-5968,"In 2021, what was the population of Australian Capital Territory of the age group 25-29  years?","39,282","The population of the Australian Capital Territory aged 25-29 years in 2021 was approximately 15,000 residents.",False,0.0,0.35522,0.271897
row-5969,population of Australian Capital Territory in 2021 between 25-29  age group,"39,282","The population of the Australian Capital Territory (ACT) in 2021 for the 25-29 age group was approximately 10,000 residents.",False,0.0,0.368179,0.258578
row-5970,What was the population count of Australia's 30-34  age group in 2021?,"1,853,085","In 2021, the population of Australia's 30-34 age group was approximately 1.8 million people.",False,0.0,0.456042,0.306525
row-5971,How many individuals aged 30-34  were there in Australia in 2021?,"1,853,085","In Australia, in 2021, there were approximately 814,000 individuals aged 30-34.",False,0.0,0.535996,0.396756
row-5972,What was Australia's population figure for the 30-34  age bracket in 2021?,"1,853,085","In 2021, Australia's population for the 30-34 age group was approximately 1.4 million people.",False,0.0,0.452913,0.286255
row-5973,"In 2021, what was the number of people aged 30-34  residing in Australia?","1,853,085","In 2021, the number of people aged 30-34 residing in Australia was approximately 1.55 million.",False,0.0,0.480246,0.279611
row-5974,What was the demographic size of Australia's 30-34  age category in 2021?,"1,853,085","In 2021, the demographic size of Australia's 30-34 age category was approximately 1.7 million people.",False,0.0,0.4667,0.286518
row-5975,How many residents aged 30-34  were recorded in Australia in 2021?,"1,853,085","In 2021, the number of residents aged 30-34 recorded in Australia was approximately 1.5 million.",False,0.0,0.511327,0.312965
row-5976,What was the population tally for Australia's 30-34  age group in 2021?,"1,853,085",The population tally for Australia's 30-34 age group in 2021 was approximately 1.6 million people.,False,0.0,0.470614,0.265245
row-5977,How many individuals aged 30-34  were living in Australia in 2021?,"1,853,085","In 2021, approximately 1.1 million individuals aged 30-34 were living in Australia.",False,0.0,0.481269,0.32248
row-5978,What was the count of Australia's 30-34  age range population in 2021?,"1,853,085","In 2021, the population of Australia aged 30-34 was approximately 1.5 million.",False,0.0,0.455989,0.35562
row-5979,What was the population size of Australia's 30-34  age group in 2021?,"1,853,085",The population size of Australia's 30-34 age group in 2021 was approximately 1.1 million people.,False,0.0,0.456371,0.260533
row-5980,What was the population census result for Australia's 30-34  age cohort in 2021?,"1,853,085","The population census result for Australia's 30-34 age cohort in 2021 was approximately 935,000 people.",False,0.0,0.511224,0.306304
row-5981,How many people in the age group 30-34  were accounted for in Australia's 2021 census?,"1,853,085","In Australia's 2021 census, the number of people aged 30-34 was approximately 1.03 million.",False,0.0,0.479922,0.267517
row-5982,What was the population total for Australia's 30-34  age demographic in 2021?,"1,853,085",The population total for Australia's 30-34 age demographic in 2021 was approximately 1.3 million people.,False,0.0,0.482883,0.279735
row-5983,"In 2021, what was the population of Australia of the age group 30-34  years?","1,853,085","In 2021, the estimated population of Australia in the 30-34-year age group was approximately 1.2 million people.",False,0.0,0.444133,0.268768
row-5984,population of Australia in 2021 between 30-34  age group,"1,853,085",The population of Australia in the 30-34 age group in 2021 was approximately 1.3 million people.,False,0.0,0.440836,0.271275
row-5985,What was the population count of New South Wales's 30-34  age group in 2021?,"586,057","In 2021, the population count of the 30-34 age group in New South Wales was approximately 210,000.",False,0.0,0.432527,0.195532
row-5986,How many individuals aged 30-34  were there in New South Wales in 2021?,"586,057","In 2021, there were approximately 294,000 individuals aged 30-34 in New South Wales.",False,0.0,0.432137,0.268281
row-5987,What was New South Wales's population figure for the 30-34  age bracket in 2021?,"586,057","The population of New South Wales in the 30-34 age bracket for the year 2021 was approximately 650,000.",False,0.0,0.393229,0.197162
row-5988,"In 2021, what was the number of people aged 30-34  residing in New South Wales?","586,057","In 2021, the number of people aged 30-34 residing in New South Wales was approximately 405,000.",False,0.0,0.454469,0.216203
row-5989,What was the demographic size of New South Wales's 30-34  age category in 2021?,"586,057","The demographic size of the 30-34 age category in New South Wales in 2021 was approximately 515,000 individuals.",False,0.0,0.457593,0.238907
row-5990,How many residents aged 30-34  were recorded in New South Wales in 2021?,"586,057","In 2021, the number of residents aged 30-34 recorded in New South Wales was approximately 250,000.",False,0.0,0.48019,0.214683
row-5991,What was the population tally for New South Wales's 30-34  age group in 2021?,"586,057","The population tally for the 30-34 age group in New South Wales in 2021 was approximately 650,000.",False,0.0,0.429942,0.189114
row-5992,How many individuals aged 30-34  were living in New South Wales in 2021?,"586,057","In 2021, there were approximately 140,000 individuals aged 30-34 living in New South Wales.",False,0.0,0.426129,0.236384
row-5993,What was the count of New South Wales's 30-34  age range population in 2021?,"586,057","The population of New South Wales in the 30-34 age range in 2021 was approximately 370,000.",False,0.0,0.414143,0.20149
row-5994,What was the population size of New South Wales's 30-34  age group in 2021?,"586,057","In 2021, the population size of the 30-34 age group in New South Wales was approximately 138,000.",False,0.0,0.416681,0.189016
row-5995,What was the population census result for New South Wales's 30-34  age cohort in 2021?,"586,057","The population census result for the 30-34 age cohort in New South Wales in 2021 was approximately 460,000 individuals.",False,0.0,0.453807,0.21141
row-5996,How many people in the age group 30-34  were accounted for in New South Wales's 2021 census?,"586,057","In the 2021 NSW Census, there were approximately 1,067,000 people aged 30-34 years.",False,0.0,0.442054,0.34202
row-5997,What was the population total for New South Wales's 30-34  age demographic in 2021?,"586,057","The population total for the 30-34 age demographic in New South Wales in 2021 was approximately 468,000.",False,0.0,0.455721,0.217646
row-5998,"In 2021, what was the population of New South Wales of the age group 30-34  years?","586,057","In 2021, the population of New South Wales within the age group of 30-34 years was approximately 400,000 people.",False,0.0,0.408663,0.181451
row-5999,population of New South Wales in 2021 between 30-34  age group,"586,057","The population of the 30-34 age group in New South Wales in 2021 is approximately 460,000.",False,0.0,0.414575,0.210118
row-6000,What was the population count of Victoria's 30-34  age group in 2021?,"499,959","The population count of Victoria's 30-34 age group in 2021 was approximately 150,000 people.",False,0.0,0.377276,0.245173
row-6001,How many individuals aged 30-34  were there in Victoria in 2021?,"499,959","In 2021, the population of individuals aged 30-34 in Victoria was approximately 105,000.",False,0.0,0.383885,0.34028
row-6002,What was Victoria's population figure for the 30-34  age bracket in 2021?,"499,959","Victoria's population for the 30-34 age bracket in 2021 was approximately 50,000.",False,0.0,0.348647,0.3124
row-6003,"In 2021, what was the number of people aged 30-34  residing in Victoria?","499,959","In 2021, the number of people aged 30-34 residing in Victoria was approximately 250,000.",False,0.0,0.384724,0.279075
row-6004,What was the demographic size of Victoria's 30-34  age category in 2021?,"499,959","In 2021, the demographic size of the 30-34 age category in Victoria was approximately 215,000 individuals.",False,0.0,0.388221,0.268375
row-6005,How many residents aged 30-34  were recorded in Victoria in 2021?,"499,959","In Victoria in 2021, there were 145,000 residents aged 30-34 recorded.",False,0.0,0.419606,0.313457
row-6006,What was the population tally for Victoria's 30-34  age group in 2021?,"499,959","The population tally for Victoria's 30-34 age group in 2021 was approximately 183,000.",False,0.0,0.386157,0.262557
row-6007,How many individuals aged 30-34  were living in Victoria in 2021?,"499,959","In 2021, there were approximately 251,000 individuals aged 30-34 residing in Victoria.",False,0.0,0.370383,0.363598
row-6008,What was the count of Victoria's 30-34  age range population in 2021?,"499,959","In 2021, the population of the 30-34 age range in Victoria was approximately 170,000.",False,0.0,0.368687,0.283103
row-6009,What was the population size of Victoria's 30-34  age group in 2021?,"499,959","The population size of Victoria's 30-34 age group in 2021 was approximately 105,000 individuals.",False,0.0,0.35835,0.277142
row-6010,What was the population census result for Victoria's 30-34  age cohort in 2021?,"499,959","The population census result for Victoria's 30-34 age cohort in 2021 was approximately 150,000 individuals.",False,0.0,0.36798,0.274819
row-6011,How many people in the age group 30-34  were accounted for in Victoria's 2021 census?,"499,959","According to the 2021 Census, there were approximately 131,300 people in the age group of 30-34 in Victoria.",False,0.0,0.33373,0.223218
row-6012,What was the population total for Victoria's 30-34  age demographic in 2021?,"499,959","The population total for Victoria's 30-34 age demographic in 2021 was approximately 27,500.",False,0.0,0.384236,0.29134
row-6013,"In 2021, what was the population of Victoria of the age group 30-34  years?","499,959","In 2021, the population of Victoria within the age group of 30-34 years was approximately 85,000.",False,0.0,0.355643,0.252313
row-6014,population of Victoria in 2021 between 30-34  age group,"499,959","The population of Victoria in 2021 for the 30-34 age group was approximately 125,000 individuals.",False,0.0,0.349523,0.320201
row-6015,What was the population count of Queensland's 30-34  age group in 2021?,"354,033","The population count of Queensland's 30-34 age group in 2021 was approximately 118,000.",False,0.0,0.442698,0.253247
row-6016,How many individuals aged 30-34  were there in Queensland in 2021?,"354,033","In Queensland in 2021, there were approximately 252,500 individuals aged 30-34.",False,0.0,0.482778,0.293409
row-6017,What was Queensland's population figure for the 30-34  age bracket in 2021?,"354,033","In 2021, Queensland's population for the 30-34 age bracket was approximately 155,000 residents.",False,0.0,0.413635,0.283565
row-6018,"In 2021, what was the number of people aged 30-34  residing in Queensland?","354,033","In 2021, the number of people aged 30-34 residing in Queensland was approximately 107,000.",False,0.0,0.437972,0.250502
row-6019,What was the demographic size of Queensland's 30-34  age category in 2021?,"354,033","In 2021, the demographic size of the 30-34 age category in Queensland was approximately 144,000 individuals.",False,0.0,0.434202,0.251228
row-6020,How many residents aged 30-34  were recorded in Queensland in 2021?,"354,033","In Queensland in 2021, there were approximately 334,000 residents aged 30-34 recorded.",False,0.0,0.48625,0.290579
row-6021,What was the population tally for Queensland's 30-34  age group in 2021?,"354,033","The population tally for Queensland's 30-34 age group in 2021 was approximately 210,000 people.",False,0.0,0.441698,0.237582
row-6022,How many individuals aged 30-34  were living in Queensland in 2021?,"354,033","In 2021, the number of individuals aged 30-34 living in Queensland was approximately 65,000.",False,0.0,0.441916,0.239247
row-6023,What was the count of Queensland's 30-34  age range population in 2021?,"354,033","In 2021, the population of Queensland's 30-34 age range was approximately 135,000.",False,0.0,0.429625,0.293732
row-6024,What was the population size of Queensland's 30-34  age group in 2021?,"354,033","In 2021, the population size of the 30-34 age group in Queensland was approximately 160,000.",False,0.0,0.404752,0.218529
row-6025,What was the population census result for Queensland's 30-34  age cohort in 2021?,"354,033","The population census result for Queensland's 30-34 age cohort in 2021 was approximately 171,000 individuals.",False,0.0,0.437193,0.243497
row-6026,How many people in the age group 30-34  were accounted for in Queensland's 2021 census?,"354,033","In Queensland's 2021 census, there were approximately 131,372 people aged 30-34.",False,0.0,0.424832,0.296431
row-6027,What was the population total for Queensland's 30-34  age demographic in 2021?,"354,033","The population total for Queensland's 30-34 age demographic in 2021 was approximately 121,000.",False,0.0,0.448745,0.259864
row-6028,"In 2021, what was the population of Queensland of the age group 30-34  years?","354,033","In 2021, the population of Queensland in the age group of 30-34 years was approximately 200,000 people.",False,0.0,0.391506,0.205786
row-6029,population of Queensland in 2021 between 30-34  age group,"354,033","The population of Queensland in 2021 for the 30-34 age group was approximately 250,000 people.",False,0.0,0.398143,0.242753
row-6030,What was the population count of South Australia's 30-34  age group in 2021?,"118,095","In 2021, the population of South Australia's 30-34 age group was approximately 49,200 individuals.",False,0.0,0.414241,0.284557
row-6031,How many individuals aged 30-34  were there in South Australia in 2021?,"118,095","In South Australia in 2021, there were approximately 35,000 individuals aged 30-34.",False,0.0,0.453182,0.282533
row-6032,What was South Australia's population figure for the 30-34  age bracket in 2021?,"118,095","In 2021, the population of South Australia in the 30-34 age bracket was approximately 70,000 people.",False,0.0,0.409333,0.224038
row-6033,"In 2021, what was the number of people aged 30-34  residing in South Australia?","118,095","In 2021, the number of people aged 30-34 residing in South Australia was approximately 44,000.",False,0.0,0.436287,0.243503
row-6034,What was the demographic size of South Australia's 30-34  age category in 2021?,"118,095","In 2021, the demographic size of South Australia's 30-34 age category was approximately 58,000 individuals.",False,0.0,0.431926,0.274594
row-6035,How many residents aged 30-34  were recorded in South Australia in 2021?,"118,095","In 2021, the number of residents aged 30-34 recorded in South Australia was approximately 79,000.",False,0.0,0.479715,0.259279
row-6036,What was the population tally for South Australia's 30-34  age group in 2021?,"118,095","The population tally for South Australia's 30-34 age group in 2021 was approximately 55,000 residents.",False,0.0,0.425781,0.229394
